,Name,Probability,roc_auc,precision0,Prediction,rmse,Nb_Replicas,LFNSize,Metric,DecreaseReplicas
0,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection9//BOTTOM.MDST,0.0005144853280289041,0.8707056860798307,0.8799599866622208,0.0,0.0,2.1875,0.14661300000000002,0.0,1
0,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20/WGBandQSelection7//BOTTOM.MDST,0.0005885117088622948,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.072622,0.0,1
0,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20/WGBandQSelection7//BOTTOM.MDST,0.0005885117088622948,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.072622,0.0,1
0,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20/WGBandQSelection7//BOTTOM.MDST,0.0005885117088622948,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.072658,0.0,1
0,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20/WGBandQSelection7//BOTTOM.MDST,0.0005885117088622948,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.072658,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11134020/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.195408,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11134020/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.195408,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103401/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.191459,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103401/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.191459,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12435001/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.198987,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12435001/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.198987,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12465011/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.193397,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12465011/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.193397,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13134040/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.185902,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13134040/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.185902,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15164101/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.19917,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15164101/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.19917,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11134020/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.194858,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11134020/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.194858,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103401/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.195748,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103401/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.195748,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12435001/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.982456,0.196683,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12465011/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.197954,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12465011/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.197954,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15164101/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.982143,0.199446,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12105411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.20633600000000002,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12105411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.20633600000000002,0.0,1
