,ID,Current_Type,Proba_Type_0,Proba_Type_1,Recommended_Type
36,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/RADIATIVE.DST,0,0.9727092628955335,0.027290737104466452,1
37,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/SEMILEPTONIC.DST,1,0.016116424032251775,0.9838835759677482,1
38,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/Reco12-Stripping17/90000000/EWHIGHPTMULINES.DST,0,0.9665171227039167,0.03348287729608336,1
39,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,0.9920480392394752,0.007951960760524898,0
40,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUBLIND.DST,0,0.824965698441565,0.17503430155843502,1
41,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUUNBLIND.DST,0,0.9839683997379013,0.0160316002620987,1
42,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/BHADRON.DST,1,3.960984126250011e-07,0.9999996039015874,1
43,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/CHARM.MDST,0,0.9546501554943729,0.04534984450562702,1
44,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/CHARMCOMPLETEEVENT.DST,0,0.9986588389062191,0.0013411610937808715,0
45,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/DIMUON.DST,1,1.0877175948831308e-07,0.9999998912282405,1
46,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/EW.DST,0,0.06790775453837072,0.9320922454616293,1
47,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/PID.MDST,0,0.9903445198883023,0.009655480111697723,0
48,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/RADIATIVE.DST,0,0.9914820906634141,0.008517909336585952,0
49,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/90000000/SEMILEPTONIC.DST,0,0.5553571336799115,0.4446428663200886,1
50,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,0.9890217885645993,0.010978211435400715,1
51,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK-TTfix/WG-CharmConfig-Swimming-D02KSKK-TTfix/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,0.7741624327492204,0.22583756725077964,1
52,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,0.2600347964126134,0.7399652035873866,1
53,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,1,0.0064760856083382334,0.9935239143916618,1
54,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,0.988898850138256,0.01110114986174407,1
55,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,0.9920093007523649,0.007990699247635015,0
56,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,0,0.98443939537409,0.015560604625910038,1
57,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,0,0.9920093007523649,0.007990699247635015,0
58,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/90000000/FULL.DST,1,0.0005057594449690006,0.999494240555031,1
59,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/BHADRON.MDST,1,3.5129940223477263e-07,0.9999996487005978,1
60,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/BHADRONCOMPLETEEVENT.DST,1,2.0295572744633006e-07,0.9999997970442726,1
61,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/CALIBRATION.DST,1,0.061401287252964454,0.9385987127470355,1
62,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/CHARM.MDST,1,6.519258899717606e-06,0.9999934807411003,1
63,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/CHARMCOMPLETEEVENT.DST,1,1.3027271709153965e-05,0.9999869727282908,1
64,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/CHARMCONTROL.DST,1,0.0385547449733894,0.9614452550266106,1
65,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/DIMUON.DST,1,9.167634063000918e-07,0.9999990832365937,1
66,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/EW.DST,1,3.4916620484937155e-06,0.9999965083379515,1
67,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/LEPTONIC.MDST,1,0.023930642230924226,0.9760693577690758,1
68,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/MINIBIAS.DST,1,0.00032142448645922084,0.9996785755135408,1
69,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/PID.MDST,1,0.00020411571815914797,0.9997958842818409,1
70,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/RADIATIVE.DST,0,0.9676813680128877,0.03231863198711225,1
71,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/90000000/SEMILEPTONIC.DST,1,2.333755925365555e-05,0.9999766624407463,1
72,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WG-EW-Selection/Merging/90000000/ZMUMULINE.DST,1,0.9645408869476302,0.03545911305236986,1
73,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/BOTTOM.MDST,0,0.44258139302624366,0.5574186069737563,1
74,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/PSIX.MDST,1,0.019057566355264455,0.9809424336447355,1
75,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/PSIX0.MDST,1,0.5020013433227143,0.4979986566772857,1
76,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/BOTTOM.MDST,1,0.80784708710332,0.19215291289668,1
77,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/PSIX.MDST,1,0.0002238759769430665,0.9997761240230569,1
78,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/PSIX0.MDST,1,0.00016520093452832008,0.9998347990654717,1
79,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection6/90000000/PSIX.MDST,1,0.003001478843177252,0.9969985211568227,1
80,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection6/90000000/PSIX0.MDST,0,0.9318158647893258,0.06818413521067428,1
81,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection7/90000000/PSIX.MDST,1,0.0009854850703037155,0.9990145149296963,1
82,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection7/90000000/PSIX0.MDST,1,0.0010266161799967755,0.9989733838200032,1
83,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/BOTTOM.MDST,1,0.0012691467452115024,0.9987308532547885,1
84,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/PSIX.MDST,1,0.0009854850703037155,0.9990145149296963,1
85,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/PSIX0.MDST,1,0.0009854850703037155,0.9990145149296963,1
86,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/BHADRON.MDST,1,0.006042157450679486,0.9939578425493205,1
87,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/BHADRONCOMPLETEEVENT.DST,1,0.7915474878531835,0.20845251214681645,1
88,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/CHARM.MDST,1,0.6293130350148987,0.37068696498510134,1
89,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/CHARMCOMPLETEEVENT.DST,0,0.9532154049534632,0.046784595046536745,1
90,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/DIMUON.DST,1,0.00037318524438323397,0.9996268147556168,1
91,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/EW.DST,1,0.8631209794571992,0.13687902054280074,1
92,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/LEPTONIC.MDST,0,0.9057588492531312,0.09424115074686884,1
93,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/PID.MDST,1,0.02465095846835097,0.975349041531649,1
94,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/RADIATIVE.DST,0,0.9771074261632704,0.022892573836729598,1
95,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1/90000000/SEMILEPTONIC.DST,1,0.006356787436329503,0.9936432125636705,1
96,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/BHADRON.MDST,1,4.7444135032104207e-05,0.9999525558649679,1
97,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/BHADRONCOMPLETEEVENT.DST,1,3.374392621025013e-05,0.9999662560737897,1
98,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/CALIBRATION.DST,0,0.7686270780339579,0.23137292196604206,1
99,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/CHARM.MDST,0,0.024733497369478497,0.9752665026305215,1
100,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/CHARMCOMPLETEEVENT.DST,1,0.010602716695815917,0.9893972833041841,1
101,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/DIMUON.DST,0,0.2245429491992018,0.7754570508007982,1
102,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/EW.DST,1,0.1366429844032897,0.8633570155967103,1
103,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/LEPTONIC.MDST,1,0.0001566418028484673,0.9998433581971515,1
